"gene_id","lr","df","pvalue","adj_pvalue","cell_type"
"CAMTA1",1.37146009284635,1,0.241561177914389,0.909289816328601,"OPC"
"CANX",0.51523223492984,1,0.472882591540344,0.957245119747053,"OPC"
"CAPN2",0.000426600304763269,1,0.983521420760899,0.994446964534892,"OPC"
"CAPRIN1",0.13369984665195,1,0.714626337677623,0.963280577664886,"OPC"
"CCDC144BP",1.76460389025578,1,0.184051302452922,0.884579848846889,"OPC"
"CCDC186",0.102619802253002,1,0.748708135148279,0.966754740851289,"OPC"
"CCDC50",0.00594179743740142,1,0.938557472682296,0.983176666667282,"OPC"
"CCDC88A",3.71421978508454,2,0.156123191769804,0.884579848846889,"OPC"
"CCNL2",2.12806360727473,1,0.144623355232603,0.884579848846889,"OPC"
"CCP110",0.164320748976252,1,0.685209265116713,0.963280577664886,"OPC"
"CCPG1",0.189418056041177,1,0.663401406322828,0.963280577664886,"OPC"
"CD46",1.10661393738724,2,0.575045006718725,0.959368464316712,"OPC"
"CDCA7L",0.0266469049336138,1,0.870330420071172,0.973402523375719,"OPC"
"CDH11",0.0153244870316485,1,0.901479877363186,0.979544939373117,"OPC"
"CDKN1B",1.14191253801874,1,0.285248561075411,0.922754290676715,"OPC"
"CDKN2AIP",0.950806551989444,1,0.329514081396897,0.953795816594935,"OPC"
"CENPC",0.0327748466213507,1,0.85633755578796,0.973402523375719,"OPC"
"CEP126",1.25221940498113,2,0.534667777027848,0.959263942459329,"OPC"
"CEP170",2.92706011492555,1,0.0871059794453727,0.876895875969668,"OPC"
"CEP68",0.999930336190175,1,0.317327365052618,0.951266315458975,"OPC"
"CEP97",0.64845564627251,1,0.42066536798297,0.953795816594935,"OPC"
"CEROX1",0.0129630961164366,1,0.909352268023579,0.979544939373117,"OPC"
"CHD7",0.0122122868306178,2,0.993912461191668,0.994924503278436,"OPC"
"CHD9",5.83899043709607,3,0.119711928134816,0.878951039256954,"OPC"
"CHL1",0.600918160489073,2,0.740478203725316,0.966754740851289,"OPC"
"CIRBP",6.39536760855742,2,0.0408567266450517,0.876895875969668,"OPC"
"CIT",4.15270509612085,2,0.125386721184558,0.884579848846889,"OPC"
"CLASP2",0.477818489296283,1,0.489412116454388,0.958695450777679,"OPC"
"CLCN3",0.00138034758049344,1,0.970362989981372,0.989122204198938,"OPC"
"CLIC4",4.01396069279531,1,0.0451250272982384,0.876895875969668,"OPC"
"CLIP1",0.237138553818909,1,0.626280483847034,0.963280577664886,"OPC"
"CLIP4",1.46964886835758,1,0.225401102532188,0.909289816328601,"OPC"
"CLU",0.0116138091539142,1,0.91418021560161,0.979544939373117,"OPC"
"CMTR2",0.000129385687699823,1,0.990924431991288,0.994924503278436,"OPC"
"CMYA5",0.745151322436868,1,0.388015706205208,0.953795816594935,"OPC"
"CNDP2",4.48074605082741,1,0.0342787545189739,0.876895875969668,"OPC"
"CNP",1.76951969105448,2,0.41281330033616,0.953795816594935,"OPC"
"COG1",0.636389668077072,1,0.425021182386128,0.953795816594935,"OPC"
"COL11A1",0.109035788429367,1,0.741244558367863,0.966754740851289,"OPC"
