"gene_id","lr","df","pvalue","adj_pvalue","cell_type"
"ADD3",0.848667871687667,2,0.654205382802001,0.998096306930967,"Excitatory_neuron"
"ADGRB2",5.94801816387007,5,0.311309889486969,0.998096306930967,"Excitatory_neuron"
"ADGRB3",2.01489263322719,1,0.155762288294277,0.998096306930967,"Excitatory_neuron"
"ADGRB3-DT",1.07792628442439,1,0.2991619238908,0.998096306930967,"Excitatory_neuron"
"ADGRL2",3.14628857129537,7,0.871147524940837,0.998096306930967,"Excitatory_neuron"
"ADGRL3",4.967929599728,2,0.0834118578003271,0.976027063351879,"Excitatory_neuron"
"ADGRV1",1.88763028614284,1,0.169469444164384,0.998096306930967,"Excitatory_neuron"
"ADH5",0.561584118754581,1,0.453622680330332,0.998096306930967,"Excitatory_neuron"
"AFAP1L2",2.3241003605267,3,0.50791964693218,0.998096306930967,"Excitatory_neuron"
"AFF4",2.22076395229669,2,0.329433101451802,0.998096306930967,"Excitatory_neuron"
"AFTPH",0.0929957502585239,2,0.954566588898428,0.998096306930967,"Excitatory_neuron"
"AGAP3",0.103900818449915,2,0.949375945964502,0.998096306930967,"Excitatory_neuron"
"AGAP6",0.227029436346584,1,0.633735258416108,0.998096306930967,"Excitatory_neuron"
"AGBL4",0.0404998670093164,1,0.840506390497708,0.998096306930967,"Excitatory_neuron"
"AHCTF1",2.20784438813962,1,0.137310418276641,0.998096306930967,"Excitatory_neuron"
"AHCYL1",3.1129690861635,1,0.0776712509868147,0.958654755330412,"Excitatory_neuron"
"AHI1",3.12801851570839,12,0.994570728298197,0.999377203936813,"Excitatory_neuron"
"AIFM1",1.69583832230484,1,0.192833134365087,0.998096306930967,"Excitatory_neuron"
"AIMP1",0.441782682846338,2,0.801803798416677,0.998096306930967,"Excitatory_neuron"
"AK2",0.751403515393122,4,0.944841786178609,0.998096306930967,"Excitatory_neuron"
"AKAP5",1.23429494403717,1,0.266573396833174,0.998096306930967,"Excitatory_neuron"
"AKAP6",0.0622966589216958,1,0.802902122908843,0.998096306930967,"Excitatory_neuron"
