"gene_id","lr","df","pvalue","adj_pvalue","cell_type"
"MBD4",0.0692502961500452,1,0.792431491098925,0.98857909540634,"Inhibitory_neuron"
"MBIP",0.0527285055107427,1,0.818381715196878,0.98857909540634,"Inhibitory_neuron"
"MBNL2",1.74142824219712,4,0.783179094772097,0.98857909540634,"Inhibitory_neuron"
"MBOAT7",0.00580804190940398,1,0.939251620846811,0.993787033147252,"Inhibitory_neuron"
"MBP",1.57314419177146,3,0.665494406874909,0.987152493054724,"Inhibitory_neuron"
"MBTPS1",2.56322296274493,1,0.109375399962687,0.938732760528795,"Inhibitory_neuron"
"MCC",0.829274200657608,1,0.362482485427446,0.987152493054724,"Inhibitory_neuron"
"MCF2L",2.41634747088017,2,0.298742364136115,0.987152493054724,"Inhibitory_neuron"
"MCM4",0.468635605233658,1,0.493615524433946,0.987152493054724,"Inhibitory_neuron"
"MDN1",5.69648954106015,3,0.127347453389363,0.938732760528795,"Inhibitory_neuron"
"MED9",0.259179580426689,1,0.610684354990676,0.987152493054724,"Inhibitory_neuron"
"MEF2C",1.02699829416451,2,0.598398028418632,0.987152493054724,"Inhibitory_neuron"
"MEG3",3.66109991125995,3,0.300461171329216,0.987152493054724,"Inhibitory_neuron"
"MEST",0.00535464445590605,1,0.941666513084851,0.994186484076709,"Inhibitory_neuron"
"METTL9",1.74705149994665,1,0.186247829645028,0.938732760528795,"Inhibitory_neuron"
"MFF",1.23207168765384,2,0.540081165721596,0.987152493054724,"Inhibitory_neuron"
"MFSD4B",0.6057587063857,1,0.436389215929095,0.987152493054724,"Inhibitory_neuron"
"MFSD9",2.24180137603355,1,0.13432441402849,0.938732760528795,"Inhibitory_neuron"
"MGA",1.02789239711183,4,0.905537507968759,0.991043084521294,"Inhibitory_neuron"
"MGLL",0.136351462119819,1,0.71193543647411,0.987152493054724,"Inhibitory_neuron"
"MGRN1",0.0108071903985092,1,0.917202966715949,0.991043084521294,"Inhibitory_neuron"
"MGST3",0.609826548678598,1,0.434853125100342,0.987152493054724,"Inhibitory_neuron"
"MIAT",2.63475797564661,5,0.75607738399239,0.98857909540634,"Inhibitory_neuron"
"MICAL2",0.12921074066108,1,0.719251777532729,0.988504590510757,"Inhibitory_neuron"
"MICAL3",2.62656508592539,2,0.268935812535603,0.987152493054724,"Inhibitory_neuron"
"MIGA1",0.749436045247876,1,0.386654840932953,0.987152493054724,"Inhibitory_neuron"
"MIGA2",1.24918117983452,1,0.263708925128683,0.987152493054724,"Inhibitory_neuron"
"MINDY2",9.34174421397188,2,0.00936409946837788,0.604320704720262,"Inhibitory_neuron"
"MIR124-1HG",5.43916480901953,3,0.142322852678788,0.938732760528795,"Inhibitory_neuron"
"MIR124-2HG",6.17969743975959,1,0.0129224371936694,0.655006035254116,"Inhibitory_neuron"
"MKRN1",3.81096772586261,2,0.148750650280654,0.938732760528795,"Inhibitory_neuron"
"MKRN2",0.995021231196915,1,0.318518230646785,0.987152493054724,"Inhibitory_neuron"
"MLH3",0.0125050358714134,1,0.910961437049535,0.991043084521294,"Inhibitory_neuron"
"MMUT",0.00889606956070566,1,0.924855775065095,0.991667586671597,"Inhibitory_neuron"
"MOAP1",0.0093528172110382,1,0.922956726493072,0.991667586671597,"Inhibitory_neuron"
"MON2",0.0316405884231585,1,0.858818776528604,0.98857909540634,"Inhibitory_neuron"
"MORC3",0.564354348094412,1,0.452511110551334,0.987152493054724,"Inhibitory_neuron"
"MORF4L2",2.24760333381073,3,0.52263296017902,0.987152493054724,"Inhibitory_neuron"
"MPHOSPH10",0.365980542794489,1,0.545203410395601,0.987152493054724,"Inhibitory_neuron"
"MRFAP1",1.86118015820716,2,0.39432096114885,0.987152493054724,"Inhibitory_neuron"
"MRFAP1L1",0.796833069718559,1,0.372041919530984,0.987152493054724,"Inhibitory_neuron"
"MROH1",0.795736738527012,2,0.671750444848468,0.987152493054724,"Inhibitory_neuron"
"MRPL20-AS1",0.0462289205147499,1,0.82976021023204,0.98857909540634,"Inhibitory_neuron"
"MRPL42",3.74115244170298,1,0.0530878179724285,0.938236238806495,"Inhibitory_neuron"
"MRPS22",1.41425276590292,2,0.493059026473392,0.987152493054724,"Inhibitory_neuron"
"MRPS5",10.0465153926732,1,0.00152636389583471,0.236932135219168,"Inhibitory_neuron"
"MRPS7",2.30650012641314,1,0.128833845091284,0.938732760528795,"Inhibitory_neuron"
"MRTFB",0.0366773356411159,1,0.848123478747988,0.98857909540634,"Inhibitory_neuron"
"MSL1",0.144886200819315,1,0.703470989448397,0.987152493054724,"Inhibitory_neuron"
"MT-ND5",0.318899027101736,1,0.572270041712897,0.987152493054724,"Inhibitory_neuron"
"MTCH1",1.76529864762438,2,0.413685471815463,0.987152493054724,"Inhibitory_neuron"
"MTFR1L",0.434495722007682,1,0.509791171159725,0.987152493054724,"Inhibitory_neuron"
"MTHFD1",2.00923155570479,1,0.156344492237206,0.938732760528795,"Inhibitory_neuron"
"MTR",1.21443296390362,2,0.544865402913326,0.987152493054724,"Inhibitory_neuron"
"MTRF1L",0.566278484761597,2,0.753414873274925,0.98857909540634,"Inhibitory_neuron"
"MTUS1",3.6267852663841,3,0.304686935535349,0.987152493054724,"Inhibitory_neuron"
"MXI1",0.548681186165538,1,0.458857061956628,0.987152493054724,"Inhibitory_neuron"
"MYCBP2",3.22207157496814,5,0.665791954895793,0.987152493054724,"Inhibitory_neuron"
"MYH10",0.919506061077527,3,0.820718177863284,0.98857909540634,"Inhibitory_neuron"
"MYO16",0.0358722057540035,1,0.8497796435888,0.98857909540634,"Inhibitory_neuron"
"MYO5A",0.334648381076192,1,0.562934688066448,0.987152493054724,"Inhibitory_neuron"
"MYO6",0.60434005033494,1,0.436926875129295,0.987152493054724,"Inhibitory_neuron"
"MYO9A",0.785855231780602,1,0.37535636225588,0.987152493054724,"Inhibitory_neuron"
"MYSM1",0.475720416771821,1,0.490367213597974,0.987152493054724,"Inhibitory_neuron"
"MYT1L",11.1630170990111,8,0.192632418082868,0.955498749783514,"Inhibitory_neuron"
"N4BP2L2",8.13992252835124,9,0.520109317769718,0.987152493054724,"Inhibitory_neuron"
"NAA15",1.95610952463045,1,0.161930009660803,0.938732760528795,"Inhibitory_neuron"
"NAA60",12.2161111261721,3,0.0066783563378255,0.515823522854903,"Inhibitory_neuron"
